,time,ta,hr,pr,rs,vv,vn,ve
2020-12-14 10:00:00,2020-12-14 10:00:00,10.4,93.8333,955.198,78.1667,10.4667,9.82399,-0.74209
2020-12-14 11:00:00,2020-12-14 11:00:00,9.16,99.5,955.627,178.833,5.3,5.1924,-0.893509
2020-12-14 12:00:00,2020-12-14 12:00:00,9.26333,95.5,955.785,121.167,6.08333,5.8462,-1.57583
2020-12-14 13:00:00,2020-12-14 13:00:00,10.085,91.0,955.24,176.5,7.13333,6.87364,-1.87821
2020-12-14 14:00:00,2020-12-14 14:00:00,10.2917,93.5,954.847,91.0,5.91667,5.25528,-0.505941
2020-12-14 15:00:00,2020-12-14 15:00:00,9.74333,97.8333,954.727,57.8333,4.95,3.22735,3.35991
2020-12-14 16:00:00,2020-12-14 16:00:00,9.52167,97.1667,954.785,51.0,5.31667,5.11533,-1.41396
2020-12-14 17:00:00,2020-12-14 17:00:00,9.49333,93.3333,955.082,17.8333,6.41667,6.1664,-1.73488
2020-12-14 18:00:00,2020-12-14 18:00:00,9.17667,90.3333,955.383,0.0,5.91667,5.76799,-1.24831
2020-12-14 19:00:00,2020-12-14 19:00:00,8.93167,89.5,955.798,0.0,4.11667,3.96021,0.0431913
2020-12-14 20:00:00,2020-12-14 20:00:00,8.78667,89.8333,955.977,0.0,4.2,4.07711,-0.622857
2020-12-14 21:00:00,2020-12-14 21:00:00,7.415,94.1667,956.128,0.0,8.08333,7.85216,-1.88328
2020-12-14 22:00:00,2020-12-14 22:00:00,7.63167,87.8333,956.377,0.0,6.55,6.42262,-1.2106
2020-12-14 23:00:00,2020-12-14 23:00:00,7.705,92.3333,956.708,0.0,9.63333,9.30563,-2.40285
2020-12-15 00:00:00,2020-12-15 00:00:00,7.61167,94.5,957.242,0.0,4.65,4.39229,0.112823
2020-12-15 01:00:00,2020-12-15 01:00:00,7.23333,97.0,957.495,0.0,3.43333,2.70736,1.79058
2020-12-15 02:00:00,2020-12-15 02:00:00,6.61333,97.1667,957.712,0.0,3.98333,3.01025,1.22236
2020-12-15 03:00:00,2020-12-15 03:00:00,6.255,94.3333,958.127,0.0,4.96667,4.89393,-0.562131
2020-12-15 04:00:00,2020-12-15 04:00:00,6.87833,93.1667,958.433,0.0,5.01667,4.88614,-0.241209
2020-12-15 05:00:00,2020-12-15 05:00:00,7.02,92.0,958.803,0.0,3.91667,3.8673,-0.54509
2020-12-15 06:00:00,2020-12-15 06:00:00,7.27,90.6667,959.018,0.0,6.95,6.7105,-1.68963
2020-12-15 07:00:00,2020-12-15 07:00:00,7.09667,88.0,959.26,0.0,10.3667,9.74371,-3.47017
2020-12-15 08:00:00,2020-12-15 08:00:00,7.01333,90.8333,959.708,0.0,11.3167,10.5675,-3.99647
2020-12-15 09:00:00,2020-12-15 09:00:00,7.05167,94.8333,959.86,64.0,14.05,12.0756,-7.06997
2020-12-15 10:00:00,2020-12-15 10:00:00,7.8,90.3333,960.118,148.333,16.2,14.8337,-6.46603
2020-12-15 11:00:00,2020-12-15 11:00:00,7.985,91.5,960.385,153.167,18.1,15.4204,-9.43629
2020-12-15 12:00:00,2020-12-15 12:00:00,7.78167,94.8333,960.095,219.5,20.7,17.376,-11.2088
2020-12-15 13:00:00,2020-12-15 13:00:00,8.32,94.1667,959.407,182.167,21.2667,18.2372,-10.5934
2020-12-15 14:00:00,2020-12-15 14:00:00,8.715,94.0,958.43,153.167,21.6667,18.6489,-10.8257
2020-12-15 15:00:00,2020-12-15 15:00:00,9.06833,92.3333,957.587,90.5,27.1667,24.0732,-12.3175
2020-12-15 16:00:00,2020-12-15 16:00:00,9.34833,89.3333,956.763,63.6667,31.1667,28.2638,-13.0891
2020-12-15 17:00:00,2020-12-15 17:00:00,9.165,92.0,956.268,14.6667,29.5167,25.7225,-14.3495
2020-12-15 18:00:00,2020-12-15 18:00:00,9.02167,94.8333,955.64,0.0,33.5333,29.1323,-16.5349
2020-12-15 19:00:00,2020-12-15 19:00:00,8.89167,95.6667,955.012,0.0,35.7167,31.1422,-17.4335
2020-12-15 20:00:00,2020-12-15 20:00:00,8.77,96.8333,954.325,0.0,35.1,29.0874,-19.6158
2020-12-15 21:00:00,2020-12-15 21:00:00,8.74167,97.5,953.81,0.0,34.3833,28.3856,-19.3522
2020-12-15 22:00:00,2020-12-15 22:00:00,8.84,99.0,953.045,0.0,35.4167,28.6545,-20.7901
2020-12-15 23:00:00,2020-12-15 23:00:00,9.16333,98.6667,952.61,0.0,33.2167,28.1158,-17.5634
2020-12-16 00:00:00,2020-12-16 00:00:00,9.41333,98.3333,952.013,0.0,32.6833,26.0761,-19.5324
2020-12-16 01:00:00,2020-12-16 01:00:00,9.36333,99.0,951.075,0.0,35.3667,29.0475,-20.1382
2020-12-16 02:00:00,2020-12-16 02:00:00,9.59833,99.0,950.583,0.0,30.0167,25.5419,-15.7146
2020-12-16 03:00:00,2020-12-16 03:00:00,9.89333,98.0,950.417,0.0,28.4,24.4591,-14.2071
2020-12-16 04:00:00,2020-12-16 04:00:00,8.29833,98.8333,950.853,0.0,5.5,5.39709,-0.5949
2020-12-16 05:00:00,2020-12-16 05:00:00,8.35333,100.0,950.363,0.0,4.36667,1.29378,4.14631
2020-12-16 06:00:00,2020-12-16 06:00:00,8.22833,100.0,950.937,0.0,8.06667,0.236021,7.89261
2020-12-16 07:00:00,2020-12-16 07:00:00,7.22833,99.8333,951.422,0.0,6.25,-3.79007,3.85862
2020-12-16 08:00:00,2020-12-16 08:00:00,7.29667,97.0,952.977,0.0,2.83333,0.579036,-0.195347
2020-12-16 09:00:00,2020-12-16 09:00:00,7.41667,98.8333,954.808,7.5,2.36667,2.2776,0.113196
2020-12-16 10:00:00,2020-12-16 10:00:00,7.605,100.0,955.858,59.5,0.816667,0.0958842,-0.0277028
2020-12-16 11:00:00,2020-12-16 11:00:00,8.01,100.0,957.412,95.5,0.45,0.324349,0.111541
2020-12-16 12:00:00,2020-12-16 12:00:00,9.10667,97.1667,958.128,283.5,2.1,-0.102904,2.07969
2020-12-16 13:00:00,2020-12-16 13:00:00,9.68667,94.5,958.717,269.167,3.55,0.0285856,3.54126
2020-12-16 14:00:00,2020-12-16 14:00:00,9.93333,90.3333,959.17,283.833,5.06667,-1.10576,4.89127
2020-12-16 15:00:00,2020-12-16 15:00:00,9.93167,87.6667,959.903,260.5,5.56667,0.599575,5.53215
2020-12-16 16:00:00,2020-12-16 16:00:00,10.0367,80.8333,960.9,157.667,4.11667,0.794285,4.00582
2020-12-16 17:00:00,2020-12-16 17:00:00,9.47,82.5,961.94,45.5,1.45,0.244536,1.38967
2020-12-16 18:00:00,2020-12-16 18:00:00,8.99333,79.3333,962.78,0.0,0.5,0.272897,0.296689
2020-12-16 19:00:00,2020-12-16 19:00:00,8.99667,77.5,963.617,0.0,1.55,1.27388,0.641215
2020-12-16 20:00:00,2020-12-16 20:00:00,8.98167,78.0,964.44,0.0,3.15,2.33175,-2.08081
2020-12-16 21:00:00,2020-12-16 21:00:00,8.87333,79.0,965.192,0.0,5.16667,2.79152,-4.22074
2020-12-16 22:00:00,2020-12-16 22:00:00,8.725,79.5,965.772,0.0,5.58333,1.51721,-5.35853
2020-12-16 23:00:00,2020-12-16 23:00:00,8.61,83.3333,966.208,0.0,4.05,2.65043,-2.91362
2020-12-17 00:00:00,2020-12-17 00:00:00,8.63667,84.8333,966.51,0.0,4.8,3.42269,-3.24343
2020-12-17 01:00:00,2020-12-17 01:00:00,8.475,86.8333,966.742,0.0,4.63333,2.00868,-4.10508
2020-12-17 02:00:00,2020-12-17 02:00:00,8.12,89.3333,966.835,0.0,5.85,1.8554,-5.50676
2020-12-17 03:00:00,2020-12-17 03:00:00,8.16667,90.6667,967.092,0.0,5.98333,4.01265,-4.42061
2020-12-17 04:00:00,2020-12-17 04:00:00,8.51833,90.0,967.368,0.0,4.95,3.73485,-3.06084
2020-12-17 05:00:00,2020-12-17 05:00:00,8.38833,91.5,967.373,0.0,6.7,5.32333,-3.96245
2020-12-17 06:00:00,2020-12-17 06:00:00,8.23,93.6667,967.515,0.0,6.03333,4.96825,-3.02144
2020-12-17 07:00:00,2020-12-17 07:00:00,7.73833,93.3333,967.88,0.0,7.55,3.23171,-6.80787
2020-12-17 08:00:00,2020-12-17 08:00:00,7.77833,90.6667,968.257,0.0,10.9167,5.32876,-9.46386
2020-12-17 09:00:00,2020-12-17 09:00:00,8.08167,89.6667,968.722,54.3333,10.0833,5.40496,-8.48475
2020-12-17 10:00:00,2020-12-17 10:00:00,9.00667,87.0,969.253,208.167,11.5167,8.68563,-7.24464
2020-12-17 11:00:00,2020-12-17 11:00:00,9.71833,85.3333,969.542,317.167,14.6667,11.8513,-8.53796
2020-12-17 12:00:00,2020-12-17 12:00:00,9.64667,85.1667,969.523,233.5,14.8167,11.1423,-9.74148
2020-12-17 13:00:00,2020-12-17 13:00:00,9.75167,85.0,969.238,213.333,15.95,12.3766,-9.97611
2020-12-17 14:00:00,2020-12-17 14:00:00,9.73667,86.1667,968.66,185.0,15.65,9.93318,-12.0426
2020-12-17 15:00:00,2020-12-17 15:00:00,9.67,87.1667,968.355,115.333,15.9333,11.0958,-11.3963
2020-12-17 16:00:00,2020-12-17 16:00:00,9.68667,87.8333,968.267,34.0,14.8,8.21098,-12.2998
2020-12-17 17:00:00,2020-12-17 17:00:00,9.97667,86.6667,968.55,24.3333,16.0,12.3434,-9.99109
2020-12-17 18:00:00,2020-12-17 18:00:00,9.98667,86.3333,968.752,0.0,14.6167,11.3091,-9.2247
2020-12-17 19:00:00,2020-12-17 19:00:00,9.81333,89.8333,968.99,0.0,14.5167,12.429,-7.4501
2020-12-17 20:00:00,2020-12-17 20:00:00,9.74333,90.0,969.268,0.0,16.3,14.6535,-7.06366
2020-12-17 21:00:00,2020-12-17 21:00:00,9.685,91.5,969.343,0.0,19.3167,15.3712,-11.5482
2020-12-17 22:00:00,2020-12-17 22:00:00,9.33,94.8333,969.12,0.0,19.9833,13.1823,-15.0111
2020-12-17 23:00:00,2020-12-17 23:00:00,9.24333,94.5,968.697,0.0,20.6667,14.0807,-15.1231
2020-12-18 00:00:00,2020-12-18 00:00:00,8.91333,96.6667,968.46,0.0,20.8667,12.1855,-16.9299
2020-12-18 01:00:00,2020-12-18 01:00:00,8.92167,94.8333,967.693,0.0,24.9833,13.0722,-21.2542
2020-12-18 02:00:00,2020-12-18 02:00:00,9.06333,93.1667,967.173,0.0,24.1833,15.3813,-18.5902
2020-12-18 03:00:00,2020-12-18 03:00:00,9.0,97.3333,967.012,0.0,27.5167,21.2553,-17.4489
2020-12-18 04:00:00,2020-12-18 04:00:00,8.96833,98.6667,966.908,0.0,22.7833,16.5593,-15.5898
2020-12-18 05:00:00,2020-12-18 05:00:00,8.83833,100.0,966.555,0.0,24.0167,19.5023,-13.9429
2020-12-18 06:00:00,2020-12-18 06:00:00,8.73667,100.0,966.193,0.0,20.7167,15.0739,-14.1919
2020-12-18 07:00:00,2020-12-18 07:00:00,8.835,100.0,965.607,0.0,22.2833,16.0642,-15.4297
2020-12-18 08:00:00,2020-12-18 08:00:00,8.68667,100.0,964.927,0.0,26.0167,20.0948,-16.4448
2020-12-18 09:00:00,2020-12-18 09:00:00,8.73667,100.0,964.002,8.66667,34.2833,27.7436,-20.0331
2020-12-18 10:00:00,2020-12-18 10:00:00,8.71333,99.6667,964.492,40.1667,32.65,26.0621,-19.6253
2020-12-18 11:00:00,2020-12-18 11:00:00,8.74,100.0,964.982,79.6667,26.0167,19.7428,-16.8288
2020-12-18 12:00:00,2020-12-18 12:00:00,8.925,100.0,964.432,78.0,26.5833,17.8797,-19.4477
2020-12-18 13:00:00,2020-12-18 13:00:00,9.04833,100.0,963.265,125.167,26.6667,20.4509,-16.939
2020-12-18 14:00:00,2020-12-18 14:00:00,9.34667,100.0,962.217,159.667,32.5833,27.46,-17.3608
2020-12-18 15:00:00,2020-12-18 15:00:00,9.59333,100.0,961.118,121.333,33.85,29.7081,-16.1441
2020-12-18 16:00:00,2020-12-18 16:00:00,9.82667,99.8333,960.362,42.3333,36.9833,33.7773,-15.0068
2020-12-18 17:00:00,2020-12-18 17:00:00,9.85667,99.3333,960.1,5.0,36.3167,30.6338,-19.2751
2020-12-18 18:00:00,2020-12-18 18:00:00,9.58833,100.0,959.305,0.0,35.0167,29.7946,-18.2768
2020-12-18 19:00:00,2020-12-18 19:00:00,9.53667,99.5,958.932,0.0,37.8167,31.6056,-20.7079
2020-12-18 20:00:00,2020-12-18 20:00:00,9.66,99.0,958.137,0.0,40.3,32.7311,-23.4518
2020-12-18 21:00:00,2020-12-18 21:00:00,9.945,98.1667,958.282,0.0,35.0167,28.3143,-20.3444
2020-12-18 22:00:00,2020-12-18 22:00:00,10.6417,97.6667,959.702,0.0,24.7333,23.2398,-8.3969
2020-12-18 23:00:00,2020-12-18 23:00:00,10.4917,98.5,960.333,0.0,18.5167,17.4348,-6.23464
2020-12-19 00:00:00,2020-12-19 00:00:00,10.7317,99.8333,960.455,0.0,6.93333,6.75256,-1.36606
2020-12-19 01:00:00,2020-12-19 01:00:00,10.6183,100.0,960.533,0.0,5.0,4.85354,0.00671024
2020-12-19 02:00:00,2020-12-19 02:00:00,10.3767,100.0,960.523,0.0,4.01667,3.71338,0.33717
2020-12-19 03:00:00,2020-12-19 03:00:00,10.2517,100.0,960.923,0.0,5.05,3.79312,3.17204
2020-12-19 04:00:00,2020-12-19 04:00:00,10.02,100.0,961.33,0.0,4.93333,3.17424,3.72345
2020-12-19 05:00:00,2020-12-19 05:00:00,9.685,100.0,961.552,0.0,4.28333,3.51054,1.15071
2020-12-19 06:00:00,2020-12-19 06:00:00,9.175,100.0,961.617,0.0,2.86667,2.84636,-0.182114
2020-12-19 07:00:00,2020-12-19 07:00:00,9.43333,100.0,961.943,0.0,3.4,3.27563,0.255825
2020-12-19 08:00:00,2020-12-19 08:00:00,9.45333,100.0,962.527,0.0,3.68333,2.78546,1.97022
2020-12-19 09:00:00,2020-12-19 09:00:00,9.49,100.0,963.173,30.5,3.66667,2.63919,2.41163
2020-12-19 10:00:00,2020-12-19 10:00:00,9.57,99.5,963.68,53.8333,2.85,2.80445,-0.410783
2020-12-19 11:00:00,2020-12-19 11:00:00,9.865,96.5,964.18,70.3333,2.86667,2.79764,-0.565137
2020-12-19 12:00:00,2020-12-19 12:00:00,11.0233,91.5,964.292,257.0,2.0,1.93912,-0.220708
2020-12-19 13:00:00,2020-12-19 13:00:00,11.08,90.3333,963.962,213.0,3.3,2.95193,1.26674
2020-12-19 14:00:00,2020-12-19 14:00:00,11.1217,88.1667,963.908,219.833,4.43333,4.36127,-0.260854
2020-12-19 15:00:00,2020-12-19 15:00:00,10.775,89.5,964.07,154.833,5.41667,4.01787,3.55067
2020-12-19 16:00:00,2020-12-19 16:00:00,10.3333,96.3333,964.378,83.6667,4.23333,3.04015,2.91208
2020-12-19 17:00:00,2020-12-19 17:00:00,10.1717,97.3333,964.998,18.0,2.41667,2.00859,1.06135
2020-12-19 18:00:00,2020-12-19 18:00:00,9.905,97.3333,965.465,0.0,3.98333,2.41063,3.05436
2020-12-19 19:00:00,2020-12-19 19:00:00,9.73833,98.0,965.938,0.0,1.86667,1.44833,1.1536
2020-12-19 20:00:00,2020-12-19 20:00:00,9.70333,96.0,966.37,0.0,1.68333,1.52497,0.577309
2020-12-19 21:00:00,2020-12-19 21:00:00,9.53,97.3333,966.725,0.0,1.91667,1.82033,0.26102
2020-12-19 22:00:00,2020-12-19 22:00:00,9.455,98.1667,966.928,0.0,4.23333,4.13385,-0.885756
2020-12-19 23:00:00,2020-12-19 23:00:00,9.35667,96.0,967.373,0.0,4.35,4.22245,-1.03749
2020-12-20 00:00:00,2020-12-20 00:00:00,9.10667,95.5,967.673,0.0,5.9,5.65256,-1.67592
2020-12-20 01:00:00,2020-12-20 01:00:00,9.05333,95.1667,967.697,0.0,7.15,6.74738,-2.35807
2020-12-20 02:00:00,2020-12-20 02:00:00,9.40333,95.8333,967.598,0.0,8.9,8.48653,-2.65727
2020-12-20 03:00:00,2020-12-20 03:00:00,9.32,96.6667,967.875,0.0,7.18333,6.83989,-2.1692
2020-12-20 04:00:00,2020-12-20 04:00:00,9.4,95.1667,967.797,0.0,9.23333,8.75268,-2.93505
2020-12-20 05:00:00,2020-12-20 05:00:00,9.53,95.5,967.663,0.0,12.1167,11.3944,-4.11657
2020-12-20 06:00:00,2020-12-20 06:00:00,9.685,95.3333,967.883,0.0,10.65,9.98779,-3.69282
2020-12-20 07:00:00,2020-12-20 07:00:00,9.72667,95.6667,968.08,0.0,12.0667,11.4318,-3.85908
2020-12-20 08:00:00,2020-12-20 08:00:00,9.64667,96.0,968.6,0.0,12.2,11.3636,-4.4331
2020-12-20 09:00:00,2020-12-20 09:00:00,9.655,95.3333,968.828,32.8333,13.6667,12.583,-5.13194
2020-12-20 10:00:00,2020-12-20 10:00:00,9.78,96.1667,969.1,119.5,13.7,11.37,-7.37224
2020-12-20 11:00:00,2020-12-20 11:00:00,9.92167,96.6667,969.665,164.167,17.0333,14.9051,-8.11519
2020-12-20 12:00:00,2020-12-20 12:00:00,10.3517,94.6667,969.775,127.833,18.1833,16.2607,-8.08549
2020-12-20 13:00:00,2020-12-20 13:00:00,10.7283,93.1667,969.495,242.0,19.1667,18.0514,-6.41794
2020-12-20 14:00:00,2020-12-20 14:00:00,10.65,94.0,968.987,86.6667,19.85,18.5939,-6.91203
2020-12-20 15:00:00,2020-12-20 15:00:00,10.9367,92.5,968.553,66.1667,21.5833,20.3581,-7.14359
2020-12-20 16:00:00,2020-12-20 16:00:00,10.7,94.5,968.645,33.6667,23.0667,21.8943,-7.24574
2020-12-20 17:00:00,2020-12-20 17:00:00,10.0533,96.5,968.575,7.0,26.5333,25.1706,-8.36959
2020-12-20 18:00:00,2020-12-20 18:00:00,10.0933,97.5,968.7,0.0,27.25,25.8355,-8.64428
2020-12-20 19:00:00,2020-12-20 19:00:00,10.4733,95.0,968.99,0.0,29.2333,27.4312,-10.0124
2020-12-20 20:00:00,2020-12-20 20:00:00,10.8883,97.3333,968.807,0.0,29.8167,27.8656,-10.4929
2020-12-20 21:00:00,2020-12-20 21:00:00,11.18,97.8333,969.122,0.0,28.2833,26.6993,-9.2898
2020-12-20 22:00:00,2020-12-20 22:00:00,11.5333,99.0,969.515,0.0,21.9833,20.5051,-7.86053
2020-12-20 23:00:00,2020-12-20 23:00:00,11.9767,98.1667,969.52,0.0,29.7333,28.054,-9.8221
2020-12-21 00:00:00,2020-12-21 00:00:00,12.1967,98.0,969.718,0.0,29.5833,28.0153,-9.48433
2020-12-21 01:00:00,2020-12-21 01:00:00,12.4467,97.8333,969.79,0.0,27.9167,26.3552,-9.17717
2020-12-21 02:00:00,2020-12-21 02:00:00,12.545,98.3333,969.833,0.0,22.1833,21.0933,-6.86126
2020-12-21 03:00:00,2020-12-21 03:00:00,12.6733,99.0,969.917,0.0,22.8167,21.5642,-7.43006
2020-12-21 04:00:00,2020-12-21 04:00:00,12.7567,99.8333,970.443,0.0,19.75,18.683,-6.38267
2020-12-21 05:00:00,2020-12-21 05:00:00,12.8033,100.0,970.648,0.0,13.6833,12.9301,-4.45676
2020-12-21 06:00:00,2020-12-21 06:00:00,12.9283,100.0,970.832,0.0,10.7333,10.2611,-3.1234
2020-12-21 07:00:00,2020-12-21 07:00:00,12.6917,100.0,971.285,0.0,10.6833,10.1039,-3.44647
2020-12-21 08:00:00,2020-12-21 08:00:00,12.59,100.0,971.615,0.0,13.4333,12.769,-4.16297
2020-12-21 09:00:00,2020-12-21 09:00:00,12.6567,100.0,972.155,8.16667,13.0333,12.3806,-4.06179
2020-12-21 10:00:00,2020-12-21 10:00:00,12.8083,100.0,972.605,29.5,13.8333,13.0784,-4.49864
2020-12-21 11:00:00,2020-12-21 11:00:00,13.0267,100.0,973.097,72.0,14.4667,13.6462,-4.79658
2020-12-21 12:00:00,2020-12-21 12:00:00,13.2517,100.0,972.997,104.0,16.0667,15.3452,-4.75387
2020-12-21 13:00:00,2020-12-21 13:00:00,13.5567,100.0,972.522,147.167,17.7667,16.9078,-5.43288
2020-12-21 14:00:00,2020-12-21 14:00:00,13.8083,99.8333,971.957,185.833,18.0167,17.1155,-5.61651
2020-12-21 15:00:00,2020-12-21 15:00:00,13.83,99.8333,971.795,80.1667,18.0833,17.1312,-5.78552
2020-12-21 16:00:00,2020-12-21 16:00:00,13.675,100.0,971.905,23.0,17.7333,16.7874,-5.71083
2020-12-21 17:00:00,2020-12-21 17:00:00,13.4517,100.0,971.918,12.3333,20.6667,19.7411,-6.10723
2020-12-21 18:00:00,2020-12-21 18:00:00,13.2333,100.0,972.275,0.0,20.3,19.2724,-6.36195
2020-12-21 19:00:00,2020-12-21 19:00:00,13.1583,100.0,972.413,0.0,23.1833,21.9759,-7.36274
2020-12-21 20:00:00,2020-12-21 20:00:00,13.075,100.0,972.243,0.0,24.05,22.8498,-7.50082
2020-12-21 21:00:00,2020-12-21 21:00:00,12.9917,100.0,972.457,0.0,23.6167,22.3492,-7.61245
2020-12-21 22:00:00,2020-12-21 22:00:00,12.9067,100.0,972.727,0.0,21.9167,20.8012,-6.86847
2020-12-21 23:00:00,2020-12-21 23:00:00,12.76,99.1667,971.98,0.0,29.3,27.0944,-11.0919
2020-12-22 00:00:00,2020-12-22 00:00:00,12.6283,99.3333,972.142,0.0,25.7833,24.2801,-8.60133
2020-12-22 01:00:00,2020-12-22 01:00:00,12.325,100.0,972.013,0.0,21.8167,20.1788,-8.22925
2020-12-22 02:00:00,2020-12-22 02:00:00,12.1817,100.0,971.24,0.0,23.6667,20.5528,-11.5673
2020-12-22 03:00:00,2020-12-22 03:00:00,11.96,100.0,970.925,0.0,17.8,12.0058,-13.122
2020-12-22 04:00:00,2020-12-22 04:00:00,11.73,100.0,970.683,0.0,17.5833,9.32582,-14.7747
2020-12-22 05:00:00,2020-12-22 05:00:00,11.595,100.0,970.383,0.0,15.1333,7.11093,-13.3125
2020-12-22 06:00:00,2020-12-22 06:00:00,11.4067,100.0,970.078,0.0,16.5167,12.1515,-10.9773
2020-12-22 07:00:00,2020-12-22 07:00:00,11.19,100.0,969.723,0.0,18.8,14.0106,-12.5181
2020-12-22 08:00:00,2020-12-22 08:00:00,11.1,100.0,969.807,0.0,19.5333,14.9277,-12.5672
2020-12-22 09:00:00,2020-12-22 09:00:00,11.03,100.0,969.833,14.8333,20.15,16.4866,-11.4315
2020-12-22 10:00:00,2020-12-22 10:00:00,10.9683,100.0,969.835,48.1667,23.2167,19.165,-13.063
2020-12-22 11:00:00,2020-12-22 11:00:00,11.0967,100.0,969.655,164.833,21.0833,16.4204,-13.2165
2020-12-22 12:00:00,2020-12-22 12:00:00,11.4567,99.6667,969.237,351.833,24.7667,19.9024,-14.7199
2020-12-22 13:00:00,2020-12-22 13:00:00,12.1533,91.5,968.575,406.167,27.85,25.2392,-11.6482
2020-12-22 14:00:00,2020-12-22 14:00:00,12.2067,87.3333,967.793,227.833,27.5333,25.8716,-9.36914
2020-12-22 15:00:00,2020-12-22 15:00:00,12.3767,83.1667,967.25,104.0,27.3167,25.6527,-9.332
2020-12-22 16:00:00,2020-12-22 16:00:00,11.975,84.5,967.192,68.6667,28.6,27.1953,-8.84823
2020-12-22 17:00:00,2020-12-22 17:00:00,11.5133,89.0,966.85,18.1667,35.0,32.6698,-12.508
2020-12-22 18:00:00,2020-12-22 18:00:00,11.475,88.6667,966.507,0.0,35.4167,32.5751,-13.8491
2020-12-22 19:00:00,2020-12-22 19:00:00,11.3733,89.3333,966.658,0.0,30.9667,29.0914,-10.5852
2020-12-22 20:00:00,2020-12-22 20:00:00,11.3717,90.1667,966.805,0.0,34.5,32.2857,-12.1356
2020-12-22 21:00:00,2020-12-22 21:00:00,11.49,89.8333,967.067,0.0,32.8,31.0751,-10.4183
2020-12-22 22:00:00,2020-12-22 22:00:00,11.7983,89.1667,967.037,0.0,34.3,32.4496,-11.0401
2020-12-22 23:00:00,2020-12-22 23:00:00,11.78,89.8333,966.792,0.0,34.4167,31.6585,-13.4344
2020-12-23 00:00:00,2020-12-23 00:00:00,11.0383,96.3333,966.847,0.0,32.4,28.6638,-15.0962
2020-12-23 01:00:00,2020-12-23 01:00:00,11.0467,98.8333,966.745,0.0,21.7667,19.5314,-9.50784
2020-12-23 02:00:00,2020-12-23 02:00:00,11.205,99.6667,966.443,0.0,20.1333,19.0484,-6.50236
2020-12-23 03:00:00,2020-12-23 03:00:00,10.9367,99.8333,966.935,0.0,7.78333,7.09017,-0.117296
2020-12-23 04:00:00,2020-12-23 04:00:00,10.695,100.0,967.208,0.0,8.23333,7.86271,-2.43397
2020-12-23 05:00:00,2020-12-23 05:00:00,10.28,100.0,967.447,0.0,6.81667,4.2815,4.59663
2020-12-23 06:00:00,2020-12-23 06:00:00,9.905,100.0,967.712,0.0,10.7,5.24635,9.31556
2020-12-23 07:00:00,2020-12-23 07:00:00,9.77833,100.0,968.387,0.0,10.8333,5.04048,9.56074
2020-12-23 08:00:00,2020-12-23 08:00:00,9.66167,100.0,969.033,0.0,8.8,3.73981,7.95039
2020-12-23 09:00:00,2020-12-23 09:00:00,9.40333,100.0,969.702,11.1667,7.53333,2.84431,6.92551
2020-12-23 10:00:00,2020-12-23 10:00:00,9.11667,100.0,970.408,36.3333,6.28333,0.655336,6.22991
2020-12-23 11:00:00,2020-12-23 11:00:00,9.16667,100.0,971.177,72.0,5.53333,0.59902,5.46591
2020-12-23 12:00:00,2020-12-23 12:00:00,9.21833,100.0,971.27,191.833,6.51667,-0.206339,6.48701
2020-12-23 13:00:00,2020-12-23 13:00:00,8.96,98.8333,971.13,150.333,6.43333,-0.625513,6.38712
2020-12-23 14:00:00,2020-12-23 14:00:00,8.56833,97.8333,971.085,175.333,6.11667,-0.598868,6.03736
2020-12-23 15:00:00,2020-12-23 15:00:00,8.37,95.8333,970.993,134.667,8.56667,-1.74096,8.33257
2020-12-23 16:00:00,2020-12-23 16:00:00,8.40667,91.5,971.26,103.5,7.76667,-2.06268,7.46262
2020-12-23 17:00:00,2020-12-23 17:00:00,8.00833,88.5,971.593,27.0,7.91667,-2.48868,7.49755
2020-12-23 18:00:00,2020-12-23 18:00:00,7.38833,88.3333,971.92,0.0,7.28333,-2.60037,6.79839
2020-12-23 19:00:00,2020-12-23 19:00:00,7.18,87.5,972.355,0.0,7.15,-2.76756,6.58583
2020-12-23 20:00:00,2020-12-23 20:00:00,6.81,88.5,972.727,0.0,4.4,-2.67294,3.47656
2020-12-23 21:00:00,2020-12-23 21:00:00,6.48833,88.6667,972.977,0.0,2.75,-2.21166,1.47394
2020-12-23 22:00:00,2020-12-23 22:00:00,6.185,88.6667,973.11,0.0,3.08333,-2.83159,1.19889
2020-12-23 23:00:00,2020-12-23 23:00:00,6.03667,87.3333,973.317,0.0,3.5,-3.36006,0.95809
2020-12-24 00:00:00,2020-12-24 00:00:00,5.97667,84.8333,973.583,0.0,3.83333,-3.62482,1.21454
2020-12-24 01:00:00,2020-12-24 01:00:00,5.93,83.3333,973.63,0.0,3.0,-2.6123,1.46098
2020-12-24 02:00:00,2020-12-24 02:00:00,5.73167,84.0,973.488,0.0,3.1,-2.83851,1.22519
2020-12-24 03:00:00,2020-12-24 03:00:00,5.52333,84.3333,973.342,0.0,3.41667,-3.2179,1.09979
2020-12-24 04:00:00,2020-12-24 04:00:00,5.25667,84.1667,973.308,0.0,3.76667,-3.59825,1.06379
2020-12-24 05:00:00,2020-12-24 05:00:00,4.83667,86.1667,973.37,0.0,3.45,-3.39269,0.139775
2020-12-24 06:00:00,2020-12-24 06:00:00,4.7,86.6667,973.342,0.0,3.35,-3.34228,-0.194377
